1,1,1,7,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,1,3,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,6,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,6,0,0,0,0,0,6,1,0,0,1,1,1,1,1,1,1,1,7,7,7,7,7,1,1,1,1,1,1
1,1,1,7,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,1,3,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,7,1,1,1,1,1
1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,6,1,1,4,4,4,4,4,0,0,0,0,4,4,4,4,4,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,7,1,1,1,1
1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,6,0,0,0,0,0,0,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
1,1,1,7,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,1,3,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1
1,1,1,7,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,1,3,0,0,0,0,0,3,4,4,4,4,2,4,4,4,4,4,4,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,7,1,1,1,1
1,1,1,7,7,0,0,0,0,0,0,7,7,1,1,1,0,0,1,1,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,7,1,1,1,1,1
1,1,1,1,7,7,0,0,0,7,7,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,7,7,7,7,7,1,1,1,1,1,1
1,1,1,1,1,7,7,0,0,7,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,0,1,1,7,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,0,0,0,1,1,7,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,0,0,12,12,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,4,1,1,1,10,10,2,10,10,0,0,0,10,1,7,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,12,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,4,1,1,10,10,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,1,10,10,0,0,0,0,0,0,0,0,0,10,1,7,7,7,7,7,7,7,7,1,1,1,1,1,8,8,0,0,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,10,10,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,1,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,12,1,0,0,1,4,0,0,0,0,0,0,0,0,0,4,1,10,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,12,1,0,0,1,4,0,0,4,4,4,4,4,4,4,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,12,1,0,0,1,4,0,0,4,1,1,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,9,9,9,9,0,0,9,1,8,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,9,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0,0,0,0,0,0,0,10,1,1,1,9,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,10,1,1,1,9,0,0,0,0,0,0,0,9,1,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0,0,0,0,0,10,1,1,1,1,9,0,0,0,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,1,1,1,1,1,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
